project_name	run_id	duration	emissions_rate	cpu_power	gpu_power	ram_power	cpu_energy	gpu_energy	ram_energy	energy_consumed	os	python_version	codecarbon_version	cpu_count	cpu_model	gpu_count	gpu_model	ram_total_size	tracking_mode	on_cloud	pue	model	split	recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10	global_emissions_kg
'LINE_movielens_split_2'	'18532d73-08ff-4224-bc2d-198dd5174879'	200.039265871048	8.55114992940887e-06	42.5	32.75598877601647	10.2771635055542	0.0023615102529525	0.001468343119118	0.0005708591383672	0.0044007125104378	'Linux-5.15.0-1040-azure-x86_64-with-glibc2.10'	'3.8.5'	'2.3.4'	4.0	'AMD EPYC 7V12 64-Core Processor'	1.0	'1 x Tesla T4'	27.40576934814453	'machine'	'N'	1.0	LINE	20%	0.0261	0.1726	0.0718	0.4359	0.0278	0.067	0.7441	0.7354	121.2004	0.6613	0.0032	0.0027	2.090338442457955
'LINE_movielens_split_4'	'9c66dc51-1d71-4153-900b-08a8995b5cad'	281.136666059494	8.591623013517672e-06	42.5	24.948864915061375	10.2771635055542	0.0033189464507831	0.0020928272298164	0.0008022932654423	0.0062140669460419	'Linux-5.15.0-1040-azure-x86_64-with-glibc2.10'	'3.8.5'	'2.3.4'	4.0	'AMD EPYC 7V12 64-Core Processor'	1.0	'1 x Tesla T4'	27.40576934814453	'machine'	'N'	1.0	LINE	40%	0.0373	0.2186	0.0946	0.5295	0.038	0.0882	0.8086	0.8319	219.051	0.5977	0.0028	0.0013	2.9516817993699025
'LINE_movielens_split_6'	'31c78143-42e7-4656-899c-0c2124f0599d'	389.9199409484863	8.612422463327938e-06	42.5	24.67472601443436	10.2771635055542	0.0046031173318624	0.0029235598388455	0.0011127310605958	0.0086394082313037	'Linux-5.15.0-1040-azure-x86_64-with-glibc2.10'	'3.8.5'	'2.3.4'	4.0	'AMD EPYC 7V12 64-Core Processor'	1.0	'1 x Tesla T4'	27.40576934814453	'machine'	'N'	1.0	LINE	60%	0.0488	0.2694	0.1237	0.6064	0.0533	0.1149	0.8447	0.877	312.4136	0.5665	0.0027	0.0023	4.103718909869257
'LINE_movielens_split_8'	'b79d8235-8b32-41cb-8bf9-cf2ae4c8e9b6'	469.1327111721039	8.640681659308218e-06	42.5	27.664258196969925	10.2771635055542	0.0055382484282056	0.0035520414527416	0.0013383325938697	0.010428622474817	'Linux-5.15.0-1040-azure-x86_64-with-glibc2.10'	'3.8.5'	'2.3.4'	4.0	'AMD EPYC 7V12 64-Core Processor'	1.0	'1 x Tesla T4'	27.40576934814453	'machine'	'N'	1.0	LINE	80%	0.0599	0.3131	0.1566	0.6615	0.0738	0.1463	0.8686	0.901	392.2622	0.5302	0.0026	0.0032	4.953595675538075
'LINE_movielens_split_10'	'85b6330c-9466-4dcc-bc3b-83b4210ddbef'	592.131838798523	8.64570533554184e-06	42.5	27.05055831865995	10.2771635055542	0.0069903542760345	0.0044903699811813	0.0016897698437781	0.013170494100994	'Linux-5.15.0-1040-azure-x86_64-with-glibc2.10'	'3.8.5'	'2.3.4'	4.0	'AMD EPYC 7V12 64-Core Processor'	1.0	'1 x Tesla T4'	27.40576934814453	'machine'	'N'	1.0	LINE	100%	0.0768	0.4058	0.2209	0.7162	0.1251	0.2014	0.8872	0.9161	466.802	0.5053	0.0026	0.0043	6.25598469797215
'CFKG_movielens_split_2'	'98f9952d-53a4-4466-a07d-a7c47b5b59ad'	348.9886882305145	8.57678474951656e-06	42.5	25.420330035912844	10.2771635055542	0.0041199784896439	0.0025854965128404	0.0009950278479492	0.0077005028504336	'Linux-5.15.0-1040-azure-x86_64-with-glibc2.10'	'3.8.5'	'2.3.4'	4.0	'AMD EPYC 7V12 64-Core Processor'	1.0	'1 x Tesla T4'	27.40576934814453	'machine'	'N'	1.0	CFKG	20%	0.0519	0.2326	0.1032	0.5972	0.0407	0.0955	0.8179	0.6262	228.3969	0.8451	0.0032	0.0001	3.65773885395596
'CFKG_movielens_split_4'	'c4490e28-ce39-4967-b8d8-2d1c965cfba6'	565.094792842865	8.636187747948058e-06	42.5	28.95303058214424	10.2771635055542	0.0066712027980221	0.0042714331393653	0.0016126499278222	0.0125552858652098	'Linux-5.15.0-1040-azure-x86_64-with-glibc2.10'	'3.8.5'	'2.3.4'	4.0	'AMD EPYC 7V12 64-Core Processor'	1.0	'1 x Tesla T4'	27.40576934814453	'machine'	'N'	1.0	CFKG	40%	0.0667	0.2636	0.1258	0.6726	0.0512	0.1177	0.8468	0.7103	368.9509	0.7728	0.003	0.0002	5.963760785974656
'CFKG_movielens_split_6'	'c3ac7efc-3701-404b-aba9-22b5fb975572'	783.7640342712402	8.66006685080024e-06	42.5	25.56477147466192	10.2771635055542	0.0092526829434765	0.0059728806116341	0.0022362682132924	0.0174618317684031	'Linux-5.15.0-1040-azure-x86_64-with-glibc2.10'	'3.8.5'	'2.3.4'	4.0	'AMD EPYC 7V12 64-Core Processor'	1.0	'1 x Tesla T4'	27.40576934814453	'machine'	'N'	1.0	CFKG	60%	0.0804	0.3148	0.1548	0.7341	0.067	0.1433	0.8694	0.7661	492.8495	0.7313	0.0029	0.0002	8.294370089991471
'CFKG_movielens_split_8'	'cae96445-1d9a-472a-ad70-82435a41a847'	989.2994434833528	8.674947830567193e-06	42.5	29.426206565699555	10.2771635055542	0.0116791274814142	0.0075766652279938	0.0028231290893664	0.0220789217987744	'Linux-5.15.0-1040-azure-x86_64-with-glibc2.10'	'3.8.5'	'2.3.4'	4.0	'AMD EPYC 7V12 64-Core Processor'	1.0	'1 x Tesla T4'	27.40576934814453	'machine'	'N'	1.0	CFKG	80%	0.097	0.3769	0.1994	0.7942	0.095	0.1843	0.8886	0.7911	632.128	0.7167	0.0028	0.0002	10.48748785441784
'CFKG_movielens_split_10'	'0eaa82e6-b569-4b9c-b270-d5699083f844'	1215.9734671115875	8.684326248947581e-06	42.5	21.907142619591305	10.2771635055542	0.0143550595864653	0.0093424908073203	0.0034695603966423	0.027167110790428	'Linux-5.15.0-1040-azure-x86_64-with-glibc2.10'	'3.8.5'	'2.3.4'	4.0	'AMD EPYC 7V12 64-Core Processor'	1.0	'1 x Tesla T4'	27.40576934814453	'machine'	'N'	1.0	CFKG	100%	0.1206	0.472	0.2779	0.839	0.1595	0.2541	0.9064	0.8143	786.2435	0.7097	0.0027	0.0004	12.904377625453298
